CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2019-00059612-CL-UD-CTL,San Diego,92102,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00059626-CL-UD-CTL,Oceanside,92057,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059688-CL-UD-CTL,San Diego,92105,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059702-CL-UD-CTL,Spring Valley,91977,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00059743-CL-UD-CTL,El Cajon,92019,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059746-CL-UD-CTL,Imperial Beach,91932,11,2019,Stipulated judgment,Y,N,N
37-2019-00059754-CL-UD-CTL,Escondido,92027,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059767-CL-UD-CTL,San Diego,92111,11,2019,Court finding,Y,"N, Y",N
37-2019-00059790-CL-UD-CTL,Spring Valley,91977,11,2019,Court finding,Y,"N, N",N
37-2019-00059813-CL-UD-CTL,National City,91950,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00059828-CL-UD-CTL,Oceanside,92056,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00059856-CL-UD-CTL,Vista,92084,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059916-CL-UD-CTL,San Diego,92105,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059918-CL-UD-CTL,Escondido,92025,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059952-CL-UD-CTL,SAN  DIEGO,92102,11,2019,Default judgment by clerk,N,N,Y
37-2019-00059995-CL-UD-CTL,Chula Vista,91911,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060038-CL-UD-CTL,Fallbrook,92028,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060058-CL-UD-CTL,San Diego,92111,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060096-CL-UD-CTL,OCEANSIDE,92058,11,2019,Default judgment by clerk,N,"N, N",Y
37-2019-00060115-CL-UD-CTL,EL CAJON,92020,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00060178-CL-UD-CTL,Spring Valley,91977,11,2019,Request for Dismissal,N,N,Y
37-2019-00060234-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060237-CL-UD-CTL,San Diego,92115,11,2019,Court finding,Y,"N, N",N
37-2019-00060247-CL-UD-CTL,Lakeside,92040,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060263-CL-UD-CTL,Spring Valley,91977,11,2019,Court finding,Y,"N, Y",N
37-2019-00060320-CL-UD-CTL,Ramona,92065,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060357-CL-UD-CTL,SAN DIEGO,92126,11,2019,Stipulated judgment,Y,N,N
37-2019-00060373-CL-UD-CTL,La Mesa,91942,11,2019,Stipulated judgment,Y,N,N
37-2019-00060413-CL-UD-CTL,San Diego,92124,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060419-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060439-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060440-CL-UD-CTL,National City,91950,11,2019,Default judgment by court,N,"N, N",Y
37-2019-00060451-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060456-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00060476-CL-UD-CTL,Spring Valley,91977,11,2019,Court finding,Y,N,N
37-2019-00060477-CL-UD-CTL,Escondido,92029,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060484-CL-UD-CTL,Escondido,92029,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060492-CL-UD-CTL,San Diego,92154,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060493-CL-UD-CTL,Escondido,92029,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060507-CL-UD-CTL,Oceanside,92056,11,2019,Default judgment by clerk,N,"N, N",Y
37-2019-00060574-CL-UD-CTL,Chula Vista,91910,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060625-CL-UD-CTL,Vista,92083,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060628-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060645-CL-UD-CTL,San Diego,92114,11,2019,Court finding,Y,"N, N",N
37-2019-00060656-CL-UD-CTL,San Diego,92105,11,2019,Court finding,Y,"N, Y",N
37-2019-00060675-CL-UD-CTL,San Diego,92126,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060679-CL-UD-CTL,EL CAJON,92021,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00060796-CL-UD-CTL,SAN DIEGO,92116,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060816-CL-UD-CTL,Chula Vista,91910,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060837-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060895-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,N
37-2019-00060912-CL-UD-CTL,San Diego,92107,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060975-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00060986-CL-UD-CTL,Spring Valley,91978,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061021-CL-UD-CTL,National City,91950,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00061050-CL-UD-CTL,Vista,92084,11,2019,Court finding,Y,N,N
37-2019-00061051-CL-UD-CTL,San Diego,92122,11,2019,Default judgment by court,Y,"N, Y",Y
37-2019-00061053-CL-UD-CTL,San Diego,92154,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061062-CL-UD-CTL,San Diego,92120,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00061085-CL-UD-CTL,San Diego,92113,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061092-CL-UD-CTL,San Diego,92122,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061100-CL-BC-CTL,Carlsbad,92009,11,2019,Request for Dismissal,Y,,N
37-2019-00061134-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by court,N,Y,Y
37-2019-00061139-CL-UD-CTL,San Diego,92122,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00061147-CL-UD-CTL,San Diego,92117,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061150-CL-UD-CTL,National City,91950,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061161-CL-UD-CTL,Carlsbad,92010,11,2019,Default judgment by court,N,Y,Y
37-2019-00061179-CL-UD-CTL,National City,91950,11,2019,Court finding,Y,"N, Y",N
37-2019-00061192-CL-UD-CTL,San Diego,92102,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061205-CL-UD-CTL,San Diego,92115,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061223-CL-UD-CTL,San Diego,92109,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061273-CL-UD-CTL,Fallbrook,92028,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061284-CL-UD-CTL,La Mesa,91942,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061290-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061293-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061299-CL-UD-CTL,San Diego,,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061308-CL-UD-CTL,Ramona,92065,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061319-CL-UD-CTL,Oceanside,92057,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061362-CL-UD-CTL,San Diego,92114,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061363-CL-UD-CTL,San Diego,92114,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061368-CL-UD-CTL,San Diego,92083,11,2019,Default judgment by court,N,"Y, N, Y",Y
37-2019-00061371-CL-UD-CTL,Santee,92071,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00061425-CL-UD-CTL,Escondido,92027,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061451-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061452-CL-UD-CTL,Chula Vista,91910,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061582-CL-UD-CTL,Oceanside,92058,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00061601-CL-UD-CTL,San Diego,92117,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061616-CL-UD-CTL,Oceanside,92057,11,2019,Court finding,Y,N,N
37-2019-00061620-CL-UD-CTL,San Diego,92105,11,2019,Court finding,Y,N,N
37-2019-00061624-CL-UD-CTL,El Cajon,92020,11,2019,Stipulated judgment,Y,"N, Y",N
37-2019-00061684-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061686-CL-UD-CTL,San Marcos,92069,11,2019,Default judgment by court,N,"N, N",Y
37-2019-00061725-CL-UD-CTL,Oceanside,92058,11,2019,Default judgment by clerk,N,N,Y
37-2019-00061748-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061756-CL-UD-CTL,Alpine,91901,11,2019,Default judgment by court,N,Y,Y
37-2019-00061846-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061847-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061880-CL-UD-CTL,San Diego,92128,11,2019,Court finding,Y,"N, Y",N
37-2019-00061924-CL-UD-CTL,Chula Vista,91911,11,2019,Default judgment by court,N,"N, N",Y
37-2019-00061925-CL-UD-CTL,San Diego,92116,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00061939-CL-UD-CTL,Escondido,92026,11,2019,Stipulated judgment,N,"N, N",Y
37-2019-00062058-CL-UD-CTL,Vista,92084,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062081-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00062085-CL-UD-CTL,San Diego,92101,11,2019,Court finding,Y,"N, Y",N
37-2019-00062112-CL-UD-CTL,San Diego,92107,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062120-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062124-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062137-CL-UD-CTL,Fallbrook,92028,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062155-CL-UD-CTL,San Diego,92120,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062168-CL-UD-CTL,El Cajon,92019,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062196-CL-UD-CTL,San Diego,92104,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062211-CL-UD-CTL,SAN MARCOS,92078,11,2019,Default judgment by clerk,N,N,N
37-2019-00062245-CL-UD-CTL,Spring Valley,91977,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062263-CL-UD-CTL,Julian,92036,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062301-CL-UD-CTL,Spring Valley,91977,11,2019,Stipulated judgment,Y,N,N
37-2019-00062302-CL-UD-CTL,Lakeside,92040,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062317-CL-UD-CTL,San Diego,92104,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062343-CL-UD-CTL,Escondido,92026,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062362-CL-UD-CTL,San Marcos,92078,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062364-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062386-CL-UD-CTL,Lakeside,92040,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062394-CL-UD-CTL,Escondido,92026,11,2019,Default judgment by clerk,N,"N, N",Y
37-2019-00062419-CL-UD-CTL,Alpine,91901,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062439-CL-UD-CTL,San Diego,92113,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062469-CL-UD-CTL,El Cajon,92021,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062475-CL-UD-CTL,Alpine,91901,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062478-CL-UD-CTL,San Diego,92101,11,2019,Court finding,Y,N,N
37-2019-00062484-CL-UD-CTL,San Diego,92105,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062596-CL-UD-CTL,San Diego,92109,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062623-CL-UD-CTL,Oceanside,92057,11,2019,Request for Dismissal,N,N,Y
37-2019-00062647-CL-UD-CTL,Carlsbad,92010,11,2019,Request for Dismissal,N,N,N
37-2019-00062697-CL-UD-CTL,El Cajon,92020,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062710-CL-UD-CTL,San Diego,92154,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062717-CL-UD-CTL,Chula Vista,91910,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062720-CL-UD-CTL,San Diego,92103,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062729-CL-UD-CTL,El Cajon,92019,11,2019,Court finding,Y,N,N
37-2019-00062733-CL-UD-CTL,San Marcos,92069,11,2019,Default judgment by court,N,Y,Y
37-2019-00062804-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062858-CL-UD-CTL,San Diego,92111,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00062859-CL-UD-CTL,San Diego,92113,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062861-CL-UD-CTL,San Diego,92126,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00062877-CL-UD-CTL,Carlsbad,92009,11,2019,Default judgment by clerk,N,N,Y
37-2019-00062890-CL-UD-CTL,El Cajon,92021,11,2019,Default judgment by court,N,"N, Y, Y",Y
37-2019-00063004-CL-UD-CTL,San Diego,92104,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063042-CL-UD-CTL,San Diego,92154,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063080-CL-UD-CTL,Vista,92083,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00063154-CL-UD-CTL,San Diego,92109,11,2019,Court-ordered dismissal,Y,N,N
37-2019-00063169-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063178-CL-UD-CTL,San Diego,92101,11,2019,Court finding,Y,"N, Y",N
37-2019-00063179-CL-UD-CTL,Oceanside,92056,11,2019,Court finding,Y,"Y, N",N
37-2019-00063244-CL-UD-CTL,Pala,92059,11,2019,Court finding,Y,"Y, N",N
37-2019-00063274-CL-UD-CTL,SPRING VALLEY,91977,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063288-CL-UD-CTL,Carlsbad,92008,11,2019,Default judgment by court,N,"N, N",Y
37-2019-00063333-CL-UD-CTL,El Cajon,92021,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063369-CL-UD-CTL,CHULA VISTA,91910,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063420-CL-UD-CTL,Oceanside,92057,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063431-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by court,N,"N, N",Y
37-2019-00063443-CL-UD-CTL,San Diego,92108,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063500-CL-UD-CTL,El Cajon,92019,11,2019,Court finding,Y,"N, N, N",Y
37-2019-00063506-CL-UD-CTL,San Diego,92101,11,2019,Court finding,Y,"N, N",N
37-2019-00063582-CL-UD-CTL,El Cajon,92021,12,2019,Default judgment by court,N,"N, N",Y
37-2019-00063636-CL-UD-CTL,EL CAJON,92021,11,2019,Default judgment by court,N,"N, Y",Y
37-2019-00063643-CL-UD-CTL,Chula Vista,91910,11,2019,Court finding,Y,"N, Y",N
37-2019-00063673-CL-UD-CTL,Santa Ysabel,92070,12,2019,Default judgment by clerk,N,Y,Y
37-2019-00063684-CL-UD-CTL,Chula Vista,91911,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00063690-CL-UD-CTL,San Diego,92106,12,2019,Default judgment by court,N,"Y, N",Y
37-2019-00063701-CL-UD-CTL,Santee,92071,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063704-CL-UD-CTL,San Diego,92101,11,2019,Court finding,Y,N,N
37-2019-00063710-CL-UD-CTL,San Diego,92104,11,2019,Default judgment by court,Y,"N, Y",Y
37-2019-00063717-CL-UD-CTL,San Diego,92104,11,2019,Default judgment by court,N,"Y, N",Y
37-2019-00063721-CL-UD-CTL,San Diego,92101,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063731-CL-UD-CTL,EL CAJON,92021-3028,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00063759-CL-UD-CTL,San Diego,92154,11,2019,Default judgment by clerk,N,N,Y
37-2019-00063826-CL-UD-CTL,San Diego,92113,12,2019,Court finding,Y,"Y, N",N
37-2019-00063866-CL-UD-CTL,San Diego,92105,12,2019,Default judgment by clerk,N,N,Y
37-2019-00063921-CL-UD-CTL,Carlsbad,92009,12,2019,Stipulated judgment,Y,N,N
37-2019-00063941-CL-UD-CTL,San Diego,92069,12,2019,Default judgment by clerk,N,N,Y
37-2019-00063944-CL-UD-CTL,La Mesa,91942,12,2019,Default judgment by clerk,N,N,Y
37-2019-00063968-CL-UD-CTL,La Mesa,91942,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064026-CL-UD-CTL,San Diego,92120,12,2019,Default judgment by court,N,"Y, N",Y
37-2019-00064031-CL-UD-CTL,San Diego,92115,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064037-CL-UD-CTL,San Diego,92116,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064041-CL-UD-CTL,San Diego,92116,12,2019,Default judgment by clerk,N,N,N
37-2019-00064064-CL-UD-CTL,San Diego,92102,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064076-CL-UD-CTL,San Diego,92105,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064083-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064105-CL-UD-CTL,San Diego,92154,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064123-CL-UD-CTL,Escondido,92025,12,2019,Court finding,N,"N, N",Y
37-2019-00064145-CL-UD-CTL,Vista,92081,12,2019,Court finding,Y,N,N
37-2019-00064168-CL-UD-CTL,Chula Vista,91910,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064178-CL-UD-CTL,Vista,92081,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064179-CL-UD-CTL,Santee,92071,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064196-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064228-CL-UD-CTL,San Diego,92114,12,2019,Court finding,Y,N,Y
37-2019-00064233-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064278-CL-UD-CTL,Spring Valley,91977,12,2019,Court finding,Y,N,N
37-2019-00064289-CL-UD-CTL,San Diego,92117,12,2019,Stipulated judgment,Y,N,N
37-2019-00064300-CL-UD-CTL,La Mesa,91941,12,2019,Default judgment by court,N,"N, Y, N",N
37-2019-00064365-CL-UD-CTL,Vista,92081,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064381-CL-UD-CTL,Escondido,92027,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064386-CL-UD-CTL,San Diego,92105,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064443-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064462-CL-UD-CTL,Escondido,92026,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064495-CL-UD-CTL,San Diego,92114,12,2019,Stipulated judgment,Y,N,N
37-2019-00064503-CL-UD-CTL,El Cajon,92019,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064509-CL-UD-CTL,ESCONDIDO,92026,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064517-CL-UD-CTL,El Cajon,92020,12,2019,Court finding,Y,N,N
37-2019-00064536-CL-UD-CTL,CHULA VISTA,91911,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064540-CL-UD-CTL,Vista,92081,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064554-CL-UD-CTL,Spring Valley,91977,12,2019,Court-ordered dismissal,Y,N,N
37-2019-00064555-CL-UD-CTL,San Diego,92105,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064578-CL-UD-CTL,SANTEE,92071,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064579-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00064583-CL-UD-CTL,San Diego,92101,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064587-CL-UD-CTL,San Diego,92101,12,2019,Court finding,Y,N,N
37-2019-00064672-CL-UD-CTL,Escondido,92025,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064699-CL-UD-CTL,Carlsbad,92008,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064737-CL-UD-CTL,El Cajon,92020,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064759-CL-UD-CTL,Chula Vista,91913,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064798-CL-UD-CTL,National City,91950,12,2019,Court finding,Y,"Y, N",N
37-2019-00064801-CL-UD-CTL,Escondido,92027,12,2019,Stipulated judgment,Y,N,N
37-2019-00064881-CL-UD-CTL,Ramona,92065,12,2019,Court finding,Y,"Y, N",N
37-2019-00064958-CL-UD-CTL,San Diego,92101,12,2019,Court finding,Y,"Y, N",N
37-2019-00064962-CL-UD-CTL,Escondido,92029,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064967-CL-UD-CTL,San Diego,92124,12,2019,Default judgment by clerk,N,N,Y
37-2019-00064998-CL-UD-CTL,Vista,92081,12,2019,Default judgment by court,N,"Y, N",Y
37-2019-00065006-CL-UD-CTL,San Diego,92108,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065017-CL-UD-CTL,Fallbrook,92028,12,2019,Court finding,Y,N,N
37-2019-00065092-CL-UD-CTL,El Cajon,92019,12,2019,Court finding,Y,N,N
37-2019-00065109-CL-UD-CTL,San Diego,92111,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065112-CL-UD-CTL,Escondido,92027,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065160-CL-UD-CTL,Spring Valley,91977,12,2019,Court finding,Y,"N, Y",N
37-2019-00065163-CL-UD-CTL,Carlsbad,92009,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065171-CL-UD-CTL,San Diego,92115,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065187-CL-UD-CTL,Vista,92081,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065235-CL-UD-CTL,San Diego,92109,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00065307-CL-UD-CTL,SAN DIEGO,92102,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065316-CL-UD-CTL,San Diego,92115,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00065332-CL-UD-CTL,VISTA,92083,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065336-CL-UD-CTL,San Diego,92104,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065352-CL-UD-CTL,ESCONDIDO,92029,12,2019,Court finding,Y,"N, N",Y
37-2019-00065361-CL-UD-CTL,Carlsbad,92010,12,2019,Court finding,Y,N,N
37-2019-00065366-CL-UD-CTL,Coronado,92118,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00065386-CL-UD-CTL,El Cajon,92019,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065388-CL-UD-CTL,Vista,92084,12,2019,Default judgment by court,N,"N, N",Y
37-2019-00065399-CL-UD-CTL,CHULA VISTA,91915,12,2019,Court finding,Y,"N, N",N
37-2019-00065414-CL-UD-CTL,Chula Vista,91910,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065418-CL-UD-CTL,El Cajon,92020,12,2019,Default judgment by court,N,"Y, N",Y
37-2019-00065482-CL-UD-CTL,NATIONAL CITY,91950,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065508-CL-UD-CTL,Jamul,91935,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00065525-CL-UD-CTL,National City,91950,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065529-CL-UD-CTL,El Cajon,92021,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065548-CL-UD-CTL,San Diego,92108,12,2019,Default judgment by court,N,"Y, N",Y
37-2019-00065550-CL-UD-CTL,San Diego,92115,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065556-CL-UD-CTL,San Diego,92102,12,2019,Default judgment by clerk,N,N,Y
37-2019-00065626-CL-UD-CTL,San Diego,92103,12,2019,Default judgment by court,N,"N, Y",Y
37-2019-00065632-CL-UD-CTL,Chula Vista,91910,12,2019,Default judgment by clerk,N,N,Y
